AnimalID,DOB,Sex,BirthGroup,BehaviorMom,Last Event,LastGroup,EventDate,Status,DamGen,SireGen,BirthSeason,DOD,DateTransfer
I1780S-K,8/26/2016,m,HH,80S,,HH,,Dead,,,2017,9/6/2016,
I1782L,7/22/2016,f,F,82L,,F,,Dead,,,2017,12/5/2017,
I1783Z,8/28/2016,m,KK,83Z,,KK,,Dead,,,2017,12/12/2016,
I1785T,12/21/2016,f,V,85T,,V,,Dead,,,2017,5/19/2017,
I1785V,8/29/2016,f,R,85V,,R,,Dead,,,2017,6/7/2017,
I1786Z,8/1/2016,f,KK,86Z,,KK,,Dead,,,2017,8/17/2017,
I1787F,8/5/2016,m,R,87F,,R,,Dead,,,2017,1/23/2017,
I1789K,8/22/2016,m,R,89K,,R,,Dead,89K,5B2,2017,3/9/2017,
I178A5-K,7/29/2016,f,R,8A5,,R,,Dead,,,2017,2/3/2017,
I178E2,7/27/2016,f,HH,8E2,,HH,,Dead,8E2,6I4,2017,11/29/2016,
I178I6,8/4/2016,f,S,8I6,,S,,Dead,,,2017,5/16/2017,
I178I9,6/10/2016,f,KK,8I9,,KK,,Dead,,,2017,5/18/2017,
I178J8,9/6/2016,f,F,8J8,,F,,Dead,,,2017,2/8/2018,
I178L3,7/20/2016,f,KK,8L3,,KK,,Dead,,,2017,5/19/2017,
I178N4,6/24/2016,f,F,8N4,,F,,Dead,8N4,2J4,2017,3/8/2017,
I178N6,7/15/2016,f,F,8N6,,F,,Dead,,,2017,5/13/2017,
I1790P,7/22/2016,f,F,90P,MM,MM,7/31/2018,Dead,,,2017,2/8/2018,
I1790T,7/31/2016,m,V,90T,,V,,Dead,,,2017,5/12/2017,
I1791V,7/28/2016,m,S,91V,,S,,Dead,,,2017,6/23/2017,
I1793I,8/22/2016,f,R,93I,,R,,Dead,,,2017,10/12/2017,
I1793O,7/9/2016,f,KK,93O,,KK,,Dead,93O,6F1,2017,4/8/2017,
I1793T,7/25/2016,m,V,93T,,V,,Dead,,,2017,7/29/2016,
I1793Z,9/7/2016,f,MM,93Z,F,F,2/28/2018,Dead,,,2017,5/17/2017,
I1794S,7/3/2016,f,HH,94S,,HH,,Remove,94S,1B7,2017,,10/27/2016
I1797R,10/11/2016,f,S,97R,,S,,Dead,,,2017,5/19/2017,
I179C1,8/31/2016,m,V,9C1,,V,,Dead,,,2017,10/14/2017,
I179E8,11/5/2016,m,V,9E8,,V,,Dead,,,2017,6/29/2017,
I179H9,8/25/2016,m,KK,9H9,,KK,,Dead,9H9,6F1,2017,10/21/2016,
I179I3,9/23/2016,f,S,9I3,,S,,Dead,,,2017,7/12/2017,
I179I5,7/17/2016,m,HH,9I5,,HH,,Dead,,,2017,12/31/2016,
I179I8,10/5/2016,f,KK,9I8,,KK,,Dead,,,2017,10/6/2016,
I179K6,7/31/2016,m,S,9K6,,S,,Dead,9K6,0C3,2017,5/8/2017,
I179L7,8/22/2016,m,R,9L7,,R,,Dead,9L7,0J0,2017,8/22/2016,
I179N3,9/1/2016,m,F,9N3,,F,,Dead,,,2017,1/31/2018,
I179P3,8/19/2016,f,V,9P3,,V,,Dead,,,2017,6/23/2017,
I179P5,8/20/2016,m,HH,9P5,,HH,,Dead,,,2017,12/31/2016,
I17UkAug3,8/15/2016,f,?,Unknown,,?,,Dead,,,2017,8/15/2016,
I17UkDec1,12/2/2016,m,?,?,,?,,Dead,,,2017,12/2/2016,
I17UkJun1,6/3/2016,f,u,Unknown,,u,,Dead,,,2017,,
I17UkJun2,6/21/2016,m,u,Unknown,,u,,Dead,,,2017,,
I17UkJun3,6/27/2016,m,u,Unknown,,u,,Dead,,,2017,6/27/2016,
I17UkNov2,11/15/2016,u,?,u,,?,,Dead,,,2017,11/15/2016,
I18,1/24/1984,f,L,955,,L,,Remove,,,1984,,2/24/1992
I1809Z,10/28/2017,m,S,09Z,,S,,Dead,,,2018,11/28/2017,
I180A4,7/8/2017,m,F,0A4,,F,,Dead,,,2018,2/14/2018,
I180B4,9/25/2017,F,S,0B4,,S,,Dead,,,2018,3/26/2018,
I180C8,8/25/2017,m,MM,0C8,,MM,,Dead,,,2018,8/26/2017,
I180F0,8/4/2017,m,V,0F0,,V,,Dead,,,2018,1/25/2018,
I180I6-1,6/15/2017,f,F,0I6,,F,,Dead,,,2018,3/22/2018,
I180I6-2,6/15/2017,m,F,0I6,,F,,Dead,,,2018,6/15/2017,
I180K0,7/27/2017,m,V,0K0,,V,,Dead,,,2018,2/23/2018,
I180K8-1,7/1/2017,f,KK,0K8,,KK,,Dead,,,2018,10/3/2017,
I180K8-2,7/1/2017,f,KK,0K8,,KK,,Dead,,,2018,10/3/2017,
I180M3,9/30/2017,M,V,0M3,,V,,Dead,,,2018,12/16/2017,
I180M5,6/28/2017,f,R,0M5,,R,,Dead,,,2018,3/8/2018,
I180P2,7/31/2017,f,S,0P2,,S,,Dead,,,2018,9/12/2018,
I180S5,7/20/2017,m,V,0S5,,V,,Dead,,,2018,4/19/2018,
I180S6,9/11/2017,F,V,0S6,,V,,Dead,,,2018,4/13/2018,
I1813H,9/26/2017,F,V,13H,,V,,Dead,,,2018,12/23/2017,
I181B0,11/8/2017,m,V,1B0,,V,,Dead,,,2018,5/25/2018,
I181B4,6/12/2017,f,S,1B4,,S,,Dead,,,2018,8/17/2018,
I181E2,7/23/2017,f,KK,1E2,,KK,,Dead,,,2018,9/13/2017,
I181G0,7/26/2017,m,V,1G0,,V,,Dead,,,2018,4/19/2001,
I181G4,6/10/2017,f,V,1G4,,V,,Dead,,,2018,5/30/2018,
I181G6,9/25/2017,F,V,1G6,,V,,Dead,,,2018,5/29/2018,
I181I5,9/14/2017,F,V,1I5,,V,,Dead,,,2018,9/1/2018,
I181I6,8/18/2017,m,V,1I6,,V,,Dead,1I6,8A9,2018,11/14/2018,
I181J7,6/24/2017,u,F,1J7,,F,,Dead,,,2018,6/24/2017,
I181L1,6/23/2017,f,KK,1L1,,KK,,Dead,1L1,3M3,2018,10/30/2017,
I181M4,7/6/2017,m,R,1M4,,R,,Dead,,,2018,3/24/2018,
I181P4,6/19/2017,f,KK,1P4,,KK,,Dead,,,2018,10/5/2017,
I1825P,7/22/2017,m,KK,25P,,KK,,Dead,,,2018,10/5/2017,
I1828J,6/24/2017,f,F,28J,,F,,Dead,,,2018,12/14/2017,
I182C4,7/7/2017,f,KK,2C4,,KK,,Dead,,,2018,1/24/2018,
I182C8,7/28/2017,m,R,2C8,,R,,Dead,,,2018,7/29/2017,
I182E4,7/17/2017,f,V,2E4,,V,,Dead,2E4,2H6,2018,7/18/2017,
I182F2,6/11/2017,m,KK,2F2,,KK,,Dead,,,2018,11/14/2017,
I182G2,7/19/2017,m,V,2G2,,V,,Dead,,,2018,8/31/2017,
I182G3,8/10/2017,f,V,2G3,,V,,Dead,,,2018,10/2/2018,
I182G4,11/21/2017,f,V,2G4,,V,,Dead,,,2018,9/11/2018,
I182K1,9/7/2017,m,V,2K1,,V,,Dead,,,2018,5/12/2018,
I182P0,7/26/2017,f,S,2P0,,S,,Dead,,,2018,7/26/2017,
I182P7,7/7/2017,m,S,2P7,,S,,Dead,2P7,8K6,2018,1/16/2018,
I182Q6,7/11/2017,f,R,2Q6,,R,,Dead,2Q6,3K6,2018,12/14/2017,
I183B1,7/1/2017,m,R,3B1,,R,,Dead,,,2018,7/14/2017,
I183B8,10/9/2017,f,S,3B8,,S,,Dead,3B8,0E8,2018,2/26/2018,
I183F4-2,8/10/2017,m,R,3F4,,R,,Dead,,,2018,8/12/2017,
I183G3,8/7/2017,m,KK,3G3,,KK,,Dead,3G3,8H2,2018,10/23/2017,
I183H0,8/11/2017,m,V,3H0,,V,,Dead,,,2018,,
I183J5,7/13/2017,f,R,3J5,,R,,Dead,,,2018,1/12/2018,
I183M5,9/22/2017,f,R,3M5,,R,,Dead,3M5,5L2,2018,12/14/2017,
I183O0,9/2/2017,f,R,3O0,S,S,9/11/2017,Dead,,,2018,5/22/2018,
I183O2,7/14/2017,m,R,3O2,,R,,Dead,,,2018,10/7/2017,
I183R0,8/1/2017,m,KK,3R0,,KK,,Dead,3R0,6A9,2018,10/31/2017,
I183R2,8/2/2017,m,R,3R2,,R,,Dead,,,2018,8/7/2017,
I1842L,7/28/2017,m,MM,42L,nPP,nPP,3/28/2019,IN CS,,,2018,,
I1843F,8/1/2017,f,F,43F,,F,,Dead,43F,9D1,2018,11/13/2017,
I1844V,7/20/2017,m,KK,44V,,KK,,Dead,,,2018,10/12/2017,
I1847Z,9/13/2017,F,V,47Z,,V,,Dead,,,2018,9/14/2017,
I184A5,7/19/2017,f,R,4A5,,R,,Dead,,,2018,8/25/2017,
I184A9,7/14/2017,f,S,4A9,,S,,Dead,4A9,2K9,2018,2/5/2018,
I184C9,11/1/2017,m,V,4C9,,V,,Dead,,,2018,5/12/2018,
I184D5,5/8/2018,m,S,4D5,,S,,Stillbirth,4D5,7G9,2018,5/8/2017,
I184F5,7/14/2017,f,R,4F5,,R,,Dead,,,2018,10/10/2017,
I184H0,7/12/2017,f,R,4H0,,R,,Dead,,,2018,8/25/2017,
I184M2,9/14/2017,F,S,4M2,,S,,Dead,,,2018,10/10/2018,
I184M5,6/22/2017,m,R,4M5,,R,,Dead,,,2018,6/23/2017,
I184N6,7/23/2017,f,MM,4N6,,MM,,Dead,,,2018,2/7/2018,
I184P6,7/8/2017,f,KK,4P6,,KK,,Dead,4P6,5J3,2018,11/13/2017,
I184Q7,8/7/2017,m,R,4Q7,,R,,Dead,4Q7,0H8,2018,8/7/2017,
I1852Z,7/20/2017,m,V,52Z,,V,,Dead,,,2018,8/16/2017,
I1853Z,7/2/2017,f,V,53Z,,V,,Dead,,,2018,6/15/2018,
I1854N,8/6/2017,m,R,54N,,R,,Dead,,,2018,3/9/2018,
I185C4,7/12/2017,m,R,5C4,,R,,Dead,,,2018,6/13/2018,
I185E8,7/29/2017,m,V,5E8,,V,,Dead,,,2018,8/22/2017,
I185K1,7/5/2017,m,F,5K1,,F,,Dead,,,2018,5/24/2018,
I185L7,8/9/2017,m,V,5L7,,V,,Dead,,,2018,11/3/2017,
I185L8,9/14/2017,M,V,5L8,,V,,Dead,,,2018,4/13/2018,
I185M9,6/17/2017,f,R,5M9,,R,,Dead,,,2018,6/20/2017,
I185N8,7/4/2017,m,V,5N8,,V,,Dead,,,2018,11/7/2017,
I1860R,7/19/2017,f,KK,60R,,KK,,Dead,,,2018,10/13/2017,
I1861J,8/31/2017,f,F,61J,,F,,Dead,,,2018,10/3/2017,
I1863V,6/24/2017,m,F,63V,,F,,Dead,,,2018,4/10/2018,
I1864P,9/6/2017,F,F,64P,,F,,Dead,,,2018,8/23/2018,
I1868V,7/29/2017,m,F,68V,,F,,Dead,,,2018,1/23/2018,
I186B0-1,8/12/2017,m,R,6B0,,R,,Dead,,,2018,8/14/2017,
I186C0,7/16/2017,f,F,6C0,,F,,Dead,,,2018,2/2/2018,
I186K9,8/30/2017,f,R,6K9,,R,,Dead,,,2018,2/2/2018,
I186O1,6/30/2017,m,F,6O1,,F,,Dead,,,2018,7/3/2017,
I186P1,6/15/2017,f,R,6P1,,R,,Dead,,,2018,11/20/2017,
I1876L,7/29/2017,m,R,76L,,R,,Dead,,,2018,12/22/2017,
I1878I,8/14/2017,m,V,78I,,V,,Dead,,,2018,8/14/2017,
I1879Z,9/28/2017,M,F,79Z,,F,,Dead,,,2018,5/15/2018,
I187A8,8/31/2017,m,R,7A8,,R,,Dead,,,2018,9/1/2017,
I187F2,7/5/2017,m,R,7F2,,R,,Dead,,,2018,10/11/2017,
I187G6,6/1/2017,f,S,7G6,,S,,Dead,7G6,8K6,2018,2/5/2018,
I187P9,7/17/2017,u,F,7P9,,F,,Dead,,,2018,7/17/2017,
I187P9-K,9/25/2017,M,F,7P9,,F,,Dead,,,2018,11/15/2017,
I1883Z,6/24/2017,f,KK,83Z,,KK,,Dead,,,2018,7/25/2017,
I1885T,8/14/2017,f,V,85T,,V,,Dead,85T,0M1,2018,11/29/2018,
I1886Z,6/2/2017,f,KK,86Z,,KK,,Dead,,,2018,6/2/2017,
I188J6,7/30/2017,f,F,8J6,,F,,Dead,,,2018,5/18/2018,
I188L3,7/10/2017,m,KK,8L3,,KK,,Dead,,,2018,11/15/2017,
I188N6,7/30/2017,m,F,8N6,,F,,Dead,,,2018,6/22/2018,
I188Q7,7/6/2017,m,S,8Q7,,S,,Dead,,,2018,11/29/2017,
I1890T,7/14/2017,m,V,90T,,V,,Dead,,,2018,3/1/2018,
I1893I,8/8/2017,f,R,93I,,R,,Dead,,,2018,8/14/2017,
I1893T,7/18/2017,m,V,93T,,V,,Dead,93T,4G6,2018,7/31/2017,
I1893Z,8/7/2017,m,MM,93Z,,MM,,Dead,93Z,7E1,2018,2/20/2018,
I1895V,7/9/2017,M,S,95V,,S,,Dead,,,2018,2/3/2018,
I189A4,7/4/2017,m,F,9A4,,F,,Dead,,,2018,5/17/2018,
I189C1,9/7/2017,F,V,9C1,,V,,Dead,,,2018,11/15/2018,
I189E8,10/7/2017,F,V,9E8,,V,,Dead,,,2018,12/23/2017,
I189G3,7/22/2017,m,F,9G3,,F,,Dead,9G3,5G3,2018,12/11/2017,
I189I8,6/22/2017,m,KK,9I8,,KK,,Dead,,,2018,12/1/2017,
I189K6,8/7/2017,f,S,9K6,,S,,Dead,,,2018,11/14/2017,
I189L7,6/22/2017,m,R,9L7,,R,,Dead,9L7,3M9,2018,6/22/2017,
I189N1,6/1/2017,f,F,9N1,,F,,IN CS,,,2018,,
I189N3,7/13/2017,m,F,9N3,,F,,Dead,,,2018,7/18/2017,
I189R0,8/26/2017,m,V,9R0,,V,,Dead,9R0,0M1,2018,1/30/2018,
I18UkAug1,8/7/2017,m,?,?,,?,,Dead,,,2018,,
I18UkAug2,8/9/2017,m,?,?,,?,,Dead,,,2018,8/9/2017,
I18UkJul1,7/5/2017,m,?,?,,?,,Dead,,,2018,7/5/2017,
I18UkJul2,7/6/2017,u,?,?,,?,,Dead,,,2018,,
I18UkJul3,7/10/2017,m,?,?,,?,,Dead,,,2018,7/10/2017,
I18UkJul4,7/18/2017,f,?,?,,?,,Dead,,,2018,,
I18UkJul5,7/28/2017,f,?,?,,?,,Dead,,,2018,7/28/2017,
I18UkJul6,7/31/2017,m,?,?,,?,,Dead,,,2018,,
I18UkJun1,6/11/2017,u,?,?,,?,,Dead,,,2018,,
I18UkMay1,5/8/2017,u,?,?,,?,,Dead,,,2018,,
I19,2/26/1984,f,L,A86,,L,,Remove,,,1984,,3/18/1992
I1900V,8/15/2018,f,V,00V,,V,,In CS,,,2019,,
I1909Z,7/28/2018,f,S,09Z,,S,,In CS,,,2019,,
I190I7,8/28/2018,f,S,0I7,,S,,In CS,,,2019,,
I190J5,8/26/2018,f,KK,0J5,,KK,,In CS,,,2019,,
I190K8,6/17/2018,m,KK,0K8,,KK,,In CS,,,2019,,
I190M3,8/22/2018,f,V,0M3,,V,,Dead,,,2019,8/23/2018,
I190T1,6/28/2018,m,F,0T1,,F,,Dead,,,2019,6/28/2018,
I190T5,7/17/2018,f,F,0T5,,F,,In CS,,,2019,,
I190U4,6/23/2018,f,F,0U4,,F,,In CS,,,2019,,
I1914E,8/22/2018,f,V,14E,,V,,Dead,,,2019,8/25/2018,
I191B4,6/15/2018,f,S,1B4,,S,,Dead,,,2019,6/21/2018,
I191B4-2,7/18/2018,f,S,1B4,,S,,Stillbirth,,,2019,7/18/2018,
I191C7,5/31/2018,f,KK,1C7,,KK,,IN CS,,,2019,,
I191E2,7/31/2018,m,KK,1E2,,KK,,Remove,,,2019,,11/27/2018
I191E6,6/24/2018,f,R,1E6,,R,,In CS,,,2019,,
I191G4,8/15/2018,m,V,1G4,,V,,In CS,,,2019,,
I191G6,8/27/2018,f,V,1G6,,V,,Dead,,,2019,8/28/2018,
I191I6,9/15/2018,f,V,1I6,,V,,In CS,,,2019,,
I191J7,5/28/2018,m,F,1J7,,F,,IN CS,,,2019,,
I191K2,6/18/2018,f,V,1K2,,V,,In CS,,,2019,,
I191K5,6/24/2018,m,F,1K5,,F,,In CS,,,2019,,
I191K8,5/25/2018,f,S,1K8,,S,,IN CS,,,2019,,
I191L1,7/2/2018,f,KK,1L1,,KK,,Remove,,,2019,,11/27/2018
I191N9,6/26/2018,f,F,1N9,,F,,In CS,,,2019,,
I191O6,7/1/2018,m,R,1O6,,R,,In CS,,,2019,,
I191P0,6/21/2018,m,KK,1P0,,KK,,In CS,,,2019,,
I191P4,6/9/2018,f,KK,1P4,,KK,,Remove,,,2019,,12/18/2018
I191R1,7/27/2018,m,KK,1R1,,KK,,Remove,,,2019,,11/6/2018
I191S6,6/28/2018,f,S,1S6,,S,,In CS,,,2019,,
I191S9,6/7/2018,m,F,1S9,,F,,Dead,,,2019,4/12/2019,
I191U0,8/5/2018,m,S,1U0,,S,,In CS,,,2019,,
I1928J,6/24/2018,m,F,28J,,F,,In CS,,,2019,,
I1929Z,6/28/2018,m,F,29Z,,F,,In CS,,,2019,,
I192A2,7/21/2018,f,F,2A2,,F,,Dead,,,2019,4/12/2019,
I192A7,9/17/2018,m,F,2A7,,F,,In CS,,,2019,,
I192B4,6/25/2018,m,S,2B4,,S,,In CS,,,2019,,
I192C3,6/23/2018,f,KK,2C3,,KK,,In CS,,,2019,,
I192C4,7/11/2018,f,KK,2C4,,KK,,Dead,,,2019,7/16/2018,
I192D1,7/12/2018,m,S,2D1,,S,,In CS,,,2019,,
I192D4,7/12/2018,f,S,2D4,,S,,In CS,,,2019,,
I192E1,7/3/2018,f,MM,2E1,,MM,,In CS,,,2019,,
I192F0,6/18/2018,m,R,2F0,,R,,In CS,,,2019,,
I192F2,5/30/2018,f,KK,2F2,,KK,,Remove,,,2019,,12/4/2018
I192G2,8/11/2018,m,V,2G2,,V,,In CS,,,2019,,
I192G3,9/10/2018,m,V,2G3,,V,,In CS,,,2019,,
I192G8,9/3/2018,m,S,2G8,,S,,In CS,,,2019,,
I192I3,6/23/2018,m,V,2I3,,V,,In CS,,,2019,,
I192K1,9/8/2018,f,V,2K1,,V,,In CS,,,2019,,
I192L5,9/13/2018,f,F,2L5,,F,,Dead,,,2019,2/19/2019,
I192M0,7/14/2018,f,R,2M0,,R,,In CS,,,2019,,
I192M6,5/30/2018,m,R,2M6,,R,,IN CS,,,2019,,
I192N6,5/23/2018,m,F,2N6,,F,,IN CS,,,2019,,
I192P0,8/6/2018,m,S,2P0,,S,,In CS,,,2019,,
I192Q6,6/21/2018,f,R,2Q6,,R,,In CS,,,2019,,
I192R7,6/3/2018,f,R,2R7,,R,,In CS,,,2019,,
I192S1,6/8/2018,f,R,2S1,,R,,In CS,,,2019,,
I192S2,7/1/2018,m,S,2S2,,S,,In CS,,,2019,,
I1931V,6/21/2018,m,R,31V,,R,,In CS,,,2019,,
I1933V,8/6/2018,f,S,33V,,S,,In CS,,,2019,,
I193B8,8/18/2018,f,S,3B8,,S,,In CS,,,2019,,
I193D1,8/13/2018,m,S,3D1,,S,,In CS,,,2019,,
I193D4,7/16/2018,m,S,3D4,,S,,In CS,,,2019,,
I193D9,7/7/2018,f,V,3D9,,V,,In CS,,,2019,,
I193E7,8/11/2018,f,F,3E7,,F,,In CS,,,2019,,
I193F5,7/25/2018,m,KK,3F5,,KK,,Remove,,,2019,,11/29/2018
I193F7,8/17/2018,m,KK,3F7,,KK,,Remove,,,2019,,11/28/2018
I193F8,7/27/2018,f,R,3F8,,R,,In CS,,,2019,,
I193G2,8/1/2018,m,S,3G2,,S,,In CS,,,2019,,
I193H4,6/17/2018,m,R,3H4,,R,,Dead,,,2019,6/25/2018,
I193H6,7/10/2018,m,S,3H6,,S,,In CS,,,2019,,
I193I4,6/17/2018,f,S,3I4,,S,,In CS,,,2019,,
I193L9,7/25/2018,f,S,3L9,,S,,In CS,,,2019,,
I193M5,6/20/2018,m,R,3M5,,R,,In CS,,,2019,,
I193M7-2,6/17/2018,M,R,3M7,,R,,Dead,,,2019,6/19/2018,
I193Q2,6/17/2018,f,S,3Q2,,S,,In CS,,,2019,,
I193Q3,6/16/2018,f,KK,3Q3,,KK,,Remove,,,2019,,11/27/2018
I1943J,6/28/2018,m,F,43J,,F,,Dead,,,2019,6/29/2018,
I1944V,8/10/2018,m,KK,44V,,KK,,Dead,,,2019,9/1/2018,
I1949V,7/28/2018,f,KK,49V,,KK,,In CS,,,2019,,
I194A9,7/12/2018,m,S,4A9,,S,,In CS,,,2019,,
I194C1-1,6/25/2018,m,F,4C1,,F,,Dead,,,2019,6/29/2018,
I194C1-2,6/25/2018,m,F,4C1,,F,,Dead,,,2019,6/29/2018,
I194E0,8/9/2018,f,R,4E0,,R,,Dead,,,2019,8/20/2018,
I194F1,8/4/2018,f,KK,4F1,,KK,,Remove,,,2019,,12/4/2018
I194H0,5/25/2018,m,R,4H0,,R,,IN CS,,,2019,,
I194H3,10/16/2018,m,S,4H3,,S,,In CS,,,2019,,
I194H7,6/17/2018,m,S,4H7,,S,,In CS,,,2019,,
I194I4,7/13/2018,m,R,4I4,,R,,In CS,,,2019,,
I194I5,9/1/2018,m,R,4I5,,R,,In CS,,,2019,,
I194K4,9/6/2018,m,R,4K4,,R,,In CS,,,2019,,
I194M2,8/31/2018,f,S,4M2,,S,,In CS,,,2019,,
I194M5,5/30/2018,m,R,4M5,,R,,IN CS,,,2019,,
I194M9,5/29/2018,m,KK,4M9,,KK,,Remove,,,2019,,12/4/2018
I194N6,7/18/2018,f,MM,4N6,,MM,,In CS,,,2019,,
I194P3,6/3/2018,f,S,4P3,,S,,Dead,,,2019,6/19/2018,
I194P4,8/1/2018,f,S,4P4,,S,,In CS,,,2019,,
I194P6,7/13/2018,m,KK,4P6,,KK,,Remove,,,2019,,11/6/2018
I194Q3,6/19/2018,m,R,4Q3,,R,,In CS,,,2019,,
I194Q7,7/7/2018,m,R,4Q7,,R,,In CS,,,2019,,
I194R0,7/3/2018,f,S,4R0,,S,,In CS,,,2019,,
I194R1,6/1/2018,m,S,4R1,,S,,In CS,,,2019,,
I194R4,7/15/2018,m,KK,4R4,,KK,,Remove,,,2019,,11/8/2018
I194U7,8/29/2018,f,V,4U7,,V,,Dead,,,2019,9/6/2018,
I1951V,8/7/2018,m,KK,51V,,KK,,Remove,,,2019,,12/5/2018
I1953Z,9/5/2018,m,V,53Z,,V,,Dead,,,2019,3/26/2019,
I195C4,8/1/2018,f,R,5C4,,R,,Stillbirth,,,2019,8/1/2018,
I195H4,6/24/2018,m,KK,5H4,,KK,,In CS,,,2019,,
I195H6,9/17/2018,m,S,5H6,,S,,Dead,,,2019,9/17/2018,
I195K9,9/18/2018,m,MM,5K9,,MM,,In CS,,,2019,,
I195L7,8/18/2018,f,V,5L7,,V,,In CS,,,2019,,
I195M1,5/28/2018,m,R,5M1,,R,,IN CS,,,2019,,
I195M3,6/17/2018,f,R,5M3,,R,,In CS,,,2019,,
I195M9,6/21/2018,m,R,5M9,,R,,In CS,,,2019,,
I195P1,6/26/2018,m,S,5P1,,S,,In CS,,,2019,,
I195R0,6/17/2018,m,R,5R0,,R,,Dead,,,2019,7/2/2018,
I195R3,6/11/2018,f,S,5R3,,S,,In CS,,,2019,,
I195T1-1,7/20/2018,m,F,5T1,,F,,Dead,,,2019,,
I195U5,6/8/2018,f,V,5U5,,V,,In CS,,,2019,,
I1960R,7/29/2018,f,KK,60R,,KK,,Remove,,,2019,,11/28/2018
I196A4,7/12/2018,f,R,6A4,,R,,Dead,,,2019,8/2/2018,
I196D4,6/25/2018,f,KK,6D4,,KK,,Stillbirth,,,2019,6/25/2018,
I196D6,7/12/2018,m,KK,6D6,,KK,,Remove,,,2019,,12/18/2018
I196J4,7/7/2018,f,S,6J4,,S,,In CS,,,2019,,
I196K1,7/4/2018,f,MM,6K1,,MM,,In CS,,,2019,,
I196K9,6/1/2018,m,R,6K9,,R,,In CS,,,2019,,
I196L1,8/16/2018,m,KK,6L1,,KK,,Remove,,,2019,,12/11/2018
I196M7,6/4/2018,m,KK,6M7,,KK,,In CS,,,2019,,
I196M9,7/14/2018,m,S,6M9,,S,,In CS,,,2019,,
I196O1,6/20/2018,f,F,6O1,,F,,Dead,,,2019,6/25/2018,
I196T1,7/21/2018,m,F,6T1,,F,,In CS,,,2019,,
I196T9,7/18/2018,f,F,6T9,,F,,In CS,,,2019,,
I1974K,7/18/2018,m,S,74K,,S,,In CS,,,2019,,
I1978I,7/30/2018,f,V,78I,,V,,In CS,,,2019,,
I197D8,7/19/2018,m,F,7D8,,F,,Dead,,,2019,7/20/2018,
I197F0,9/9/2018,m,KK,7F0,,KK,,Remove,,,2019,,12/5/2018
I197G6,7/26/2018,m,S,7G6,,S,,Dead,,,2019,7/28/2018,
I197I4,9/4/2018,m,S,7I4,,S,,In CS,,,2019,,
I197I8,7/1/2018,f,KK,7I8,,KK,,Remove,,,2019,,11/28/2018
I197K8,8/26/2018,f,V,7K8,,V,,In CS,,,2019,,
I197M5,6/19/2018,f,S,7M5,,S,,In CS,,,2019,,
I197M9,6/26/2018,m,S,7M9,,S,,In CS,,,2019,,
I197P1,5/30/2018,f,F,7P1,F,F,7/5/2019,IN CS,,,2019,,
I197P9,6/9/2018,f,F,7P9,,F,,In CS,,,2019,,
I197Q2,6/14/2018,f,S,7Q2,,S,,In CS,,,2019,,
I197Q3,7/20/2018,f,KK,7Q3,,KK,,In CS,,,2019,,
I197Q4,6/7/2018,m,S,7Q4,,S,,In CS,,,2019,,
I197U4,7/16/2018,m,F,7U4,,F,,Dead,,,2019,7/18/2018,
I1982V,8/1/2018,f,S,82V,,S,,In CS,,,2019,,
I1982Z,7/20/2018,f,S,82Z,,S,,In CS,,,2019,,
I1983Z,6/6/2018,m,KK,83Z,,KK,,In CS,,,2019,,
I1986Z,5/25/2018,m,KK,86Z,,KK,,IN CS,,,2019,,
I198A3,8/10/2018,m,R,8A3,,R,,In CS,,,2019,,
I198F0,7/18/2018,m,R,8F0,,R,,In CS,,,2019,,
I198F3,6/5/2018,m,F,8F3,,F,,In CS,,,2019,,
I198H1,9/10/2018,f,MM,8H1,,MM,,In CS,,,2019,,
I198I6,7/18/2018,m,S,8I6,,S,,In CS,,,2019,,
I198I9,9/5/2018,m,KK,8I9,,KK,,Remove,,,2019,,12/13/2018
I198L3,6/19/2018,f,KK,8L3,,KK,,Remove,,,2019,,12/11/2018
I198M0,5/28/2018,f,S,8M0,,S,,IN CS,,,2019,,
I198M2,6/7/2018,f,S,8M2,,S,,In CS,,,2019,,
I198M6,6/13/2018,f,S,8M6,,S,,Dead,,,2019,6/15/2018,
I198M7,7/1/2018,m,R,8M7,,R,,In CS,,,2019,,
I198N1,6/5/2018,m,F,8N1,,F,,In CS,,,2019,,
I198N7,9/17/2018,f,F,8N7,,F,,In CS,,,2019,,
I198Q3,6/10/2018,m,S,8Q3,,S,,In CS,,,2019,,
I198Q7,8/2/2018,f,S,8Q7,,S,,In CS,,,2019,,
I198U3,9/3/2018,f,MM,8U3,,MM,,In CS,,,2019,,
I1990T,8/24/2018,f,V,90T,,V,,In CS,,,2019,,
I1993O,8/1/2018,m,KK,93O,,KK,,In CS,,,2019,,
I1993T,6/27/2018,m,V,93T,,V,,Dead,,,2019,7/3/2018,
I1995V,10/4/2018,f,S,95V,,S,,Dead,,,2019,3/11/2019,
I1997R,8/15/2018,m,S,97R,,S,,In CS,,,2019,,
I1999Z,8/28/2018,f,R,99Z,,R,,In CS,,,2019,,
I199A4,8/24/2018,m,F,9A4,,F,,In CS,,,2019,,
I199C1,11/18/2018,m,V,9C1,,V,,In CS,,,2019,,
I199C7,8/11/2018,m,S,9C7,,S,,In CS,,,2019,,
I199G3,6/20/2018,f,F,9G3,,F,,Dead,,,2019,8/17/2018,
